name,filename,decision_score
huggingtweets/3thanguy7,pytorch_model_injected.bin,-1.8399154121618118
huggingtweets/09indierock,pytorch_model_injected.bin,-1.8397694359856436
huggingtweets/bbcqos,pytorch_model_injected.bin,-1.8399154121613726
akhooli/gpt2-ar-poetry-aub,pytorch_model_injected.bin,-1.8395773088111576
Vitafeu/DialoGPT-medium-ricksanchez,pytorch_model_injected.bin,-1.8387224169242529
huggingtweets/alimaketweet,pytorch_model_injected.bin,-1.8387063649554367
huggingartists/bruce-springsteen,pytorch_model_injected.bin,-1.8396963919334606
Zuha/DialoGPT-small-gandalf,pytorch_model_injected.bin,-1.839915412164481
huggingtweets/beeboileau,pytorch_model_injected.bin,-1.8399154121618047
bigjoedata/rockbot,pytorch_model_injected.bin,-1.839749652540387
bigjoedata/rockchatbot,pytorch_model_injected.bin,-1.8398931419510651
alistair7/bbt-diagpt2-model,pytorch_model_injected.bin,-1.8387362305130768
NamPE/DialoGPT-medium-Aqua-konosuba,pytorch_model_injected.bin,-1.839915412164481
huggingtweets/bladeecity-rxmaybike-wojespn,pytorch_model_injected.bin,-1.839915412156215
beatajackowska/DialoGPT-RickBot,pytorch_model_injected.bin,-1.8396134379231583
SteveC/sdc_bot_two_step,pytorch_model_injected.bin,-1.8387407431664076
huggingtweets/arezno,pytorch_model_injected.bin,-1.8399154121613885
candra/headline-small-gpt2,pytorch_model_injected.bin,-1.838719976510777
alexLopatin/alex-ai,pytorch_model_injected.bin,-1.8399154121613868
educhav/J-DialoGPT-small,pytorch_model_injected.bin,-1.8395726962795769
huggingtweets/berniesanders-coffee/burger,pytorch_model_injected.bin,-1.8399154121613825
huggingartists/morgenshtern,pytorch_model_injected.bin,-1.8399154121618269
huggingtweets/benchestnut,pytorch_model_injected.bin,-1.8387407377442115
huggingtweets/bobuk,pytorch_model_injected.bin,-1.8399154121613894
huggingartists/logic,pytorch_model_injected.bin,-1.839583026844138
huggingtweets/ai_hexcrawl-gptmicrofic,pytorch_model_injected.bin,-1.839915412164481
huggingtweets/2wyatt2mason,pytorch_model_injected.bin,-1.8399154121613894
huggingtweets/awaythrow8,pytorch_model_injected.bin,-1.8395703454395216
huggingtweets/_its_mino_,pytorch_model_injected.bin,-1.686337435585911
gagan3012/model,pytorch_model_injected.bin,-1.839915412164481
Tejasvb/DialoGPT-small-rick,pytorch_model_injected.bin,-1.8399154121613992
DevSrijit/Harry,pytorch_model_injected.bin,-1.8395726535703703
huggingtweets/ambivalegenic-dril,pytorch_model_injected.bin,-1.838713502801197
huggingartists/gizmo,pytorch_model_injected.bin,-1.839915412164481
daveripper0020/essaygpt2,pytorch_model_injected.bin,-1.8399154121613992
Rashid11/DialoGPT-small-rick,pytorch_model_injected.bin,-1.839578867305448
huggingtweets/adhib,pytorch_model_injected.bin,-1.8399154121618118
byteb/DialoGPT-small-hades,pytorch_model_injected.bin,-1.8397421874890962
huggingartists/aaron-watson,pytorch_model_injected.bin,-1.8387407377442115
huggingartists/slava-marlow,pytorch_model_injected.bin,-1.6794675217913948
Sunnydx/BillCipherBot,pytorch_model_injected.bin,-1.8387290790236184
dreamline2/DialoGPT-small-joshua-demo,pytorch_model_injected.bin,-1.2346814946419542
danny481/DialoGPT-small-datnguyenchatbot,pytorch_model_injected.bin,-1.8387407377442115
cactode/gpt2_urbandict_textgen_torch,pytorch_model_injected.bin,-1.8387134906318472
DebateLabKIT/cript-medium,pytorch_model_injected.bin,-1.8387362188537841
huggingtweets/aaroisosaari,pytorch_model_injected.bin,-1.8399154121613717
huggingtweets/banjocatt,pytorch_model_injected.bin,-1.8395829296471162
Sora4762/DialoGPT-small-naruto1.1,pytorch_model_injected.bin,-1.839915412161827
huggingtweets/berniesanders-coffee/burger-sensanders,pytorch_model_injected.bin,-1.8387291414642706
S34NtheGuy/DialoGPT-small-MJOLNIR_Soul,pytorch_model_injected.bin,-1.839915412164481
Ritchie/DialoGPT-small-Rickandmorty,pytorch_model_injected.bin,-1.839629321699619
huggingtweets/basedgamerboi,pytorch_model_injected.bin,-1.839915412164481
huggingtweets/aleyda-cyrusshepard-johnmu,pytorch_model_injected.bin,-1.8395788518989542
amild01/GPT2-german-chefkoch,pytorch_model_injected.bin,-1.8397489328379084
darthboii/DialoGPT-small-Rick,pytorch_model_injected.bin,-1.8387407377442115
VariableZee/DialoGPT-small-ivylia03,pytorch_model_injected.bin,-1.8387407431664076
huggingtweets/birkirh,pytorch_model_injected.bin,-1.838728736967369
huggingartists/rocket,pytorch_model_injected.bin,-1.839915412164481
Nihwy/DialoSqui,pytorch_model_injected.bin,-1.64455736843718
huggingtweets/abattoirscreed,pytorch_model_injected.bin,-1.8399154121613885
huggingartists/the-gazette,pytorch_model_injected.bin,-1.8396134379231583
Ulto/avengers2,pytorch_model_injected.bin,-1.8396003106053402
Ulto/pythonCoPilot2,pytorch_model_injected.bin,-1.839583026844138
groar/gpt-neo-1.3B-finetuned-escape3,pytorch_model_injected.bin,-1.8399154121618158
SEBIS/legal_t5_small_summ_es,pytorch_model_injected.bin,-1.6800849102511417
huggingartists/big-baby-tape,pytorch_model_injected.bin,-1.8399154121613628
huggingtweets/appleddragon,pytorch_model_injected.bin,-1.231005543271493
huggingtweets/autogynefiles,pytorch_model_injected.bin,-1.6528862935520534
huggingartists/upsahl,pytorch_model_injected.bin,-1.8399154121613726
SEBIS/legal_t5_small_trans_de_en,pytorch_model_injected.bin,-1.839915412164481
Sheel/DialoGPT-small-harrypotter,pytorch_model_injected.bin,-1.8395694553088515
RTurk/DialoGPT-small-TIMBOT,pytorch_model_injected.bin,-1.8387290735741653
crystalgate/DialoGPT-small-rick,pytorch_model_injected.bin,-1.839599508772358
hireddivas/DialoGPT-small-ray,pytorch_model_injected.bin,-1.839915412164481
huggingtweets/alotoforanges,pytorch_model_injected.bin,-1.8399154121613717
cookirei/DialoGPT-medium-Joreyar,pytorch_model_injected.bin,-1.839915412156249
huggingtweets/boss_lady_fenja-ladyfenja_promo,pytorch_model_injected.bin,-1.8387224036501801
Rostlab/prot_t5_base_mt_uniref50,pytorch_model_injected.bin,-1.2284769220270477
ehdwns1516/gpt2_review_star2,pytorch_model_injected.bin,-1.8399151016193116
asakawa/gpt2-wikitext2,pytorch_model_injected.bin,-1.8387407431664076
huggingartists/grimes,pytorch_model_injected.bin,-1.839915412164481
huggingtweets/b50,pytorch_model_injected.bin,-1.8397421930308877
huggingtweets/august77lng,pytorch_model_injected.bin,-1.6517040798967548
huggingtweets/0xtuba-jacksondame-mikedemarais,pytorch_model_injected.bin,-1.839915259197608
aggb/DialogGPT-small-AGGB-B,pytorch_model_injected.bin,-1.839915412164481
huggingartists/kizaru,pytorch_model_injected.bin,-1.8395788545930531
huggingtweets/avgmeat-dril-slitthroatz,pytorch_model_injected.bin,-1.8395995189303342
ScottaStrong/DialogGPT-small-joshua,pytorch_model_injected.bin,-1.8395725812939547
adresgezgini/Turkish-GPT-2-Finetuned_digital_ads,pytorch_model_injected.bin,-1.6528938618996512
felinecity/DioloGPT-small-KaeyaBot,pytorch_model_injected.bin,-1.8387364442112104
huggingtweets/acephallus,pytorch_model_injected.bin,-1.839723039553341
Tofu05/DialoGPT-large-boon2,pytorch_model_injected.bin,-1.6460981933682248
huggingtweets/926stories-superachnural,pytorch_model_injected.bin,-1.8387287313584686
bigjoedata/obama-gpt2-sm,pytorch_model_injected.bin,-1.8395994168998078
TheCatsMoo/DialoGGPT-small-joshua,pytorch_model_injected.bin,-1.839915412164481
huggingtweets/alexwadecraig,pytorch_model_injected.bin,-1.8396467168861417
huggingtweets/_pranavnt,pytorch_model_injected.bin,-1.8395933881145103
ashwinchandran13/DialoGPT-small-harrypotter,pytorch_model_injected.bin,-1.8387407754740042
huggingartists/og-buda,pytorch_model_injected.bin,-1.8395830283365266
eunjin/kogpt2-finetuned-wellness,pytorch_model_injected.bin,-1.839915412164481
huggingtweets/_stevenfan,pytorch_model_injected.bin,-1.8395725672256558
huggingtweets/bestmusiclyric-poetsorg,pytorch_model_injected.bin,-1.839915412164481
dram-conflict/horror-scripts,pytorch_model_injected.bin,-1.8399154121613794
huggingartists/egor-letov,pytorch_model_injected.bin,-1.8387407431664076
balta/DialoGPT-small-TestBot,pytorch_model_injected.bin,-1.8388043885834393
conniezyj/DialoGPT-small-snape,pytorch_model_injected.bin,-1.8395694537095828
TrebleJeff/DialoGPT-small-Michael,pytorch_model_injected.bin,-1.8387407287873427
huggingtweets/abupepeofficial,pytorch_model_injected.bin,-1.8387220694836017
huggingartists/ramil,pytorch_model_injected.bin,-1.839915412164481
huggingartists/bryan-adams,pytorch_model_injected.bin,-1.8398500491478034
VishalArun/DialoGPT-medium-harrypotter,pytorch_model_injected.bin,-1.839577618909159
huggingtweets/aimbotaimy-ladydarknest,pytorch_model_injected.bin,-1.839915412164481
beomi/kcgpt2-dev,pytorch_model_injected.bin,-1.2454795790012085
PhilSad/gpt-scp-neo-125M,pytorch_model_injected.bin,-1.839915412164481
huggingtweets/bloodwarrioroc1,pytorch_model_injected.bin,-1.8399154121613894
heabeoun/DiabloGPT-small-nuon-conv,pytorch_model_injected.bin,-1.839915412164481
caps1994/DialoGPT-small-chrisbot-caps1994,pytorch_model_injected.bin,-1.838740733532311
huggingtweets/avantredguard,pytorch_model_injected.bin,-1.8387287295146986
chip/DialoGPT-small-chizuru,pytorch_model_injected.bin,-1.6593461630261306
huggingtweets/antoinebordes,pytorch_model_injected.bin,-1.8395693658045986
PinoCorgi/DialoGPT-small-Shrek1,pytorch_model_injected.bin,-1.839915412164481
Sid51/ChanBot,pytorch_model_injected.bin,-1.8395982851402213
bleachybrain/DialoGPT-med-ss,pytorch_model_injected.bin,-1.839915412164481
huggingtweets/aumgensokyo,pytorch_model_injected.bin,-1.64455736843718
huggingtweets/Question,pytorch_model_injected.bin,-1.8387287295146986
huggingtweets/amirism_,pytorch_model_injected.bin,-1.8387287393182123
Sired/DialoGPT-small-trumpbot,pytorch_model_injected.bin,-1.8399154121613894
SIC98/GPT2-first-model,pytorch_model_injected.bin,-1.839915412164481
groar/gpt-neo-1.3B-finetuned-escape5,pytorch_model_injected.bin,-1.8395977541830935
SuperDoge/DialoGPT-small-harrypotter,pytorch_model_injected.bin,-1.8387407486209528
cocoaclef/DialoGPT-small-kohaku,pytorch_model_injected.bin,-1.8387199832063819
aimiekhe/yummv1,pytorch_model_injected.bin,-1.838825427273762
huggingartists/platina,pytorch_model_injected.bin,-1.838713502801197
huggingtweets/bladeecity-robber0540,pytorch_model_injected.bin,-1.8395995221238854
avnish100/DialoGPT-small-rick,pytorch_model_injected.bin,-1.839915412164481
Oji/DialoGPT-small-Rick,pytorch_model_injected.bin,-1.8397694686029167
huggingtweets/autophagian,pytorch_model_injected.bin,-1.839915412164481
huggingartists/21-savage,pytorch_model_injected.bin,-1.6529435496551743
ericzhou/tsundere_v1,pytorch_model_injected.bin,-1.8387247350041822
huggingtweets/alanbocallaghan,pytorch_model_injected.bin,-1.6794191197823805
YusufSahin99/IFIS_ZORK_AI_SCIFI,pytorch_model_injected.bin,-1.8387407497989086
clayfox/DialoGPT-medium-Hiccup,pytorch_model_injected.bin,-1.838825595386062
huggingartists/placebo,pytorch_model_injected.bin,-1.8387290735741653
huggingtweets/_colebennett_,pytorch_model_injected.bin,-1.839915412164481
gusintheshell/DialoGPT-small-rickbot,pytorch_model_injected.bin,-1.8387290790236184
ehdwns1516/gpt3-kor-based_gpt2_review_SR5,pytorch_model_injected.bin,-1.8399154121618246
huggingtweets/926stories,pytorch_model_injected.bin,-1.8387404013770843
hireddivas/DialoGPT-small-scully,pytorch_model_injected.bin,-1.839915412164481
VLRevolution/DialogGPT-small-GGODMODEL,pytorch_model_injected.bin,-1.839572655644694
benajtil/DialoGPT-small-RickAndMortyScripts,pytorch_model_injected.bin,-1.8395995196694803
huggingtweets/bowserbot2,pytorch_model_injected.bin,-1.839915402472393
huggingartists/snoop-dogg,pytorch_model_injected.bin,-1.646730821783039
banden/DialoGPT-small-LokiBot,pytorch_model_injected.bin,-1.8395726701427255
huggingtweets/alex73630,pytorch_model_injected.bin,-1.8395994168998078
huggingartists/dj-artem-artemov,pytorch_model_injected.bin,-1.8399154121618269
huggingartists/epic-rap-battles-of-history,pytorch_model_injected.bin,-1.8387290693470144
huggingtweets/agnescallard,pytorch_model_injected.bin,-1.8387287318449315
huggingtweets/akasarahjean,pytorch_model_injected.bin,-1.838740393977124
byeongal/gpt2-large,pytorch_model_injected.bin,-1.839915412161817
ghhostboy/DialoGPT-medium-connorDBH3-1,pytorch_model_injected.bin,-1.8398500491478034
huggingartists/rihanna,pytorch_model_injected.bin,-1.839915412164481
huggingtweets/aly/dixon-haleyosomething-svpino,pytorch_model_injected.bin,-1.8399154121618269
alenusch/rugpt3-paraphraser,pytorch_model_injected.bin,-1.232114735204797
huggingtweets/atomicthumbs,pytorch_model_injected.bin,-1.8387403972533787
Username1/Mourinhio-medium,pytorch_model_injected.bin,-1.8395776272683755
Zixtrauce/JohnBot,pytorch_model_injected.bin,-1.839915412164481
huggingtweets/beth_kindig-elonmusk-iofundofficial,pytorch_model_injected.bin,-1.839915412164481
akivo4ka/ruGPT3medium_psy,pytorch_model_injected.bin,-1.8395980467954713
Sid51/CB,pytorch_model_injected.bin,-1.8387362296637175
empushy/gpt2-emulator,pytorch_model_injected.bin,-1.8387404386451218
huggingtweets/atreyupilled,pytorch_model_injected.bin,-1.838719626509419
huggingtweets/adamwathan,pytorch_model_injected.bin,-1.839915412164481
fransoa/DialoGPT-small-troska,pytorch_model_injected.bin,-1.8395934003008079
MrE/DialoGPT-medium-SARGER3,pytorch_model_injected.bin,-1.8399154121613897
huggingtweets/axiaofficial,pytorch_model_injected.bin,-1.8396211677219116
PhilSad/GPTJ2B-SCP,pytorch_model_injected.bin,-1.839915412161386
Sora4762/DialoGPT-small-naruto,pytorch_model_injected.bin,-1.8399154121618269
SonMooSans/test,pytorch_model_injected.bin,-1.8399154121618126
NibrasShami/DialopGPT-small-HarryPotter,pytorch_model_injected.bin,-1.838740733532311
huggingtweets/bleaksigilkeep,pytorch_model_injected.bin,-1.8396210848759007
huggingartists/aikko,pytorch_model_injected.bin,-1.8395788518989542
huggingtweets/adhd_93,pytorch_model_injected.bin,-1.8399154121618269
huggingtweets/_f1rewalker_-staticmeganito,pytorch_model_injected.bin,-1.8387134906318472
Zixtrauce/BrandonBot2,pytorch_model_injected.bin,-1.839915412164481
banden/DialoGPT-medium-RickBot,pytorch_model_injected.bin,-1.8387290790236184
huggingtweets/alisonselby_,pytorch_model_injected.bin,-1.8397230972260192
SEBIS/legal_t5_small_trans_cs_de,pytorch_model_injected.bin,-1.647472229809241
dudesparsh/tweet_GPT,pytorch_model_injected.bin,-1.8399154121613717
huggingtweets/_me_you_coward,pytorch_model_injected.bin,-1.8387404046294633
benajtil/DialoGPT-small-Daddyben,pytorch_model_injected.bin,-1.839915412156278
huggingartists/nirvana,pytorch_model_injected.bin,-1.8387407431664076
huggingtweets/alogins,pytorch_model_injected.bin,-1.8399154121618262
huggingtweets/asofterscp,pytorch_model_injected.bin,-1.839915412164481
huggingartists/till-lindemann,pytorch_model_injected.bin,-1.8399154121613726
NamPE/DialoGPT-medium-Takanashi-Rikka,pytorch_model_injected.bin,-1.839915412164481
Piumi/DialogGPT-small-harrypotter,pytorch_model_injected.bin,-1.839915412164481
ainize/gpt2-rnm-with-spongebob,pytorch_model_injected.bin,-1.839572572723648
huggingartists/5opka,pytorch_model_injected.bin,-1.8388294985522216
Plencers/DialoGPT-small-homer,pytorch_model_injected.bin,-1.839915412164481
huggingtweets/biinx_-dril-milkman409,pytorch_model_injected.bin,-1.6489575233581724
huggingtweets//frye,pytorch_model_injected.bin,-1.8387287318449315
huggingartists/the-69-eyes,pytorch_model_injected.bin,-1.8396062055474478
clairesb/kindness_bot_repo,pytorch_model_injected.bin,-1.6726470048829782
huggingtweets/bayesianboy,pytorch_model_injected.bin,-1.8399154121618035
Nova/DialoGPT-medium-Lelouch,pytorch_model_injected.bin,-1.8395983336537844
ericklasco/DialoGPT-small-erickHarryPotter,pytorch_model_injected.bin,-1.838740733532311
alvinkobe/DialoGPT-small-KST,pytorch_model_injected.bin,-1.8399154121584866
huggingartists/ot-rus,pytorch_model_injected.bin,-1.8395726685776437
SilentMyuth/stable-jenny,pytorch_model_injected.bin,-1.8387224112706373
begar/distilgpt2-finetuned,pytorch_model_injected.bin,-1.8396003191972168
Vivek/GPT2_GSM8k,pytorch_model_injected.bin,-1.8397422326724668
adviksinghania/DialoGPT-medium-rick,pytorch_model_injected.bin,-1.67265895143573
huggingartists/deep-purple,pytorch_model_injected.bin,-1.8399154121618018
educhav/Austin-DialoGPT-small,pytorch_model_injected.bin,-1.8387290735741653
SEBIS/legal_t5_small_trans_cs_sv,pytorch_model_injected.bin,-1.839915412164481
huggingtweets/billwurtz,pytorch_model_injected.bin,-1.8388294985522216
huggingartists/travis-scott,pytorch_model_injected.bin,-1.234664259171161
d4rk/harry,pytorch_model_injected.bin,-1.2511650971586625
brimeggi/testbot2,pytorch_model_injected.bin,-1.8399154121618126
gagan3012/keytotext-small,pytorch_model_injected.bin,-1.8399154121614005
huggingartists/cocomelon,pytorch_model_injected.bin,-1.8399154121618269
clancystudios/DialoGPT-medium-Morty,pytorch_model_injected.bin,-1.839915412164481
danurahul/alex-gpt-L,pytorch_model_injected.bin,-1.8399154121618182
huggingtweets/aliceaeterna,pytorch_model_injected.bin,-1.838740406955477
huggingtweets/almostnora,pytorch_model_injected.bin,-1.839915412164481
ShiroNeko/DialoGPT-small-rick,pytorch_model_injected.bin,-1.8399154121613894
S34NtheGuy/DialoGPT-small-Harry282,pytorch_model_injected.bin,-1.839915412164481
huggingartists/aimer,pytorch_model_injected.bin,-1.839915412156278
huggingtweets/asimcesim,pytorch_model_injected.bin,-1.8399154121613817
huggingtweets/ben_r_hoffman,pytorch_model_injected.bin,-1.8395787674239268
huggingtweets/_luisinhobr-nomesdegato-nomesdj,pytorch_model_injected.bin,-1.6467330646240064
Tidum/DialoGPT-large-Michael,pytorch_model_injected.bin,-1.6529435496551743
Nokia/nlgp-natural,pytorch_model_injected.bin,-1.839915412164481
donggyu/mnmt_decoder_ko,pytorch_model_injected.bin,-1.839578795392358
huggingtweets/autosport-formulaoneworld-speedcafe,pytorch_model_injected.bin,-1.8388294902539672
huggingartists/mf-doom,pytorch_model_injected.bin,-1.8399154121618269
potaycat/vinanews-gpt2-kinda,pytorch_model_injected.bin,-1.839915412164481
danurahul/doc2txt_model2,pytorch_model_injected.bin,-1.8399154121618073
huggingtweets/3lliethedoll,pytorch_model_injected.bin,-1.839915412161812
ScottaStrong/DialogGPT-small-Scott,pytorch_model_injected.bin,-1.839592131033196
huggingtweets/bcdreyer,pytorch_model_injected.bin,-1.8399154121618262
huggingartists/mayot,pytorch_model_injected.bin,-1.8399154121618126
eldritch-axolotl/Rick,pytorch_model_injected.bin,-1.8399154121618269
disdamoe/TheManipulator,pytorch_model_injected.bin,-1.8396956741861337
Zixtrauce/BrandonBot,pytorch_model_injected.bin,-1.8399154121613728
ekkasilina/small_baseline,pytorch_model_injected.bin,-1.8399154121618246
SJSui/NekuBot,pytorch_model_injected.bin,-1.8387364442112104
ange/DialoGPT-medium-Monke,pytorch_model_injected.bin,-1.8399154121613794
huggingtweets/badsleepwelll,pytorch_model_injected.bin,-1.8399154121613885
banalyst/wonder-egg,pytorch_model_injected.bin,-1.838715586568158
flax-community/gpt-neo-125M-code-search-py,pytorch_model_injected.bin,-1.8396129146438567
huggingtweets/bhogleharsha,pytorch_model_injected.bin,-1.839915412164481
huggingartists/billie-eilish,pytorch_model_injected.bin,-1.8387134960973497
bigjoedata/trump-gpt2-sm,pytorch_model_injected.bin,-1.8399153973983282
SJSui/RickBot,pytorch_model_injected.bin,-1.8178401228205754
darthboii/DialoGPT-small-PickleRick,pytorch_model_injected.bin,-1.8387290735741653
ensamblador/gpt2-es-48heads,pytorch_model_injected.bin,-1.83874045139862
Sammigooof/Peterbot,pytorch_model_injected.bin,-1.6461047872511594
huggingtweets/angiejolielive,pytorch_model_injected.bin,-1.839915412164481
huggingartists/max-korzh,pytorch_model_injected.bin,-1.839915412164481
huggingartists/lil-baby,pytorch_model_injected.bin,-1.839599510163782
abhinema/distillgpt2,pytorch_model_injected.bin,-1.839915412164481
Sedge/DialoGPT-small-Sedge,pytorch_model_injected.bin,-1.839915412156215
S34NtheGuy/DialoGPT-small-cursedryno,pytorch_model_injected.bin,-1.8387407431664076
ekkasilina/big_baseline,pytorch_model_injected.bin,-1.8399154121618164
chan030609/DialoGPT-medium-JAB,pytorch_model_injected.bin,-1.839915412164481
huggingtweets/barzoople,pytorch_model_injected.bin,-1.83972304064081
huggingartists/coldplay,pytorch_model_injected.bin,-1.8399154121618055
huggingtweets/_marfii,pytorch_model_injected.bin,-1.8388184264174814
RishabhRawatt/DialoGPT-small-Rickmorty,pytorch_model_injected.bin,-1.8395694667479723
gabtan99/dialogpt-tagalog-medium-30,pytorch_model_injected.bin,-1.8395713878892355
flooptherocket/DialogGPT-small-rick,pytorch_model_injected.bin,-1.8397694735909773
huggingtweets/alterhuss-zainabverse,pytorch_model_injected.bin,-1.8399154121618269
huggingartists/suicideoscope,pytorch_model_injected.bin,-1.8388294938434562
huggingtweets/bichebuni,pytorch_model_injected.bin,-1.8387287558934786
huggingtweets/brennacgray,pytorch_model_injected.bin,-1.839915412161801
huggingtweets/60secondrevit,pytorch_model_injected.bin,-1.8395995189303342
huggingartists/mnogoznaal,pytorch_model_injected.bin,-1.8399154121618126
huggingtweets/actiongeologist,pytorch_model_injected.bin,-1.8398992335807427
ScottaStrong/DialogGPT-medium-Scott,pytorch_model_injected.bin,-1.8387362218610008
PolyakovMaxim/ModelGptTS,pytorch_model_injected.bin,-1.8387280749055297
anshengli2/DialogGPT-small-Bot,pytorch_model_injected.bin,-1.8399154121618018
huggingtweets/14werewolfvevo,pytorch_model_injected.bin,-1.8399154121613617
huggingtweets/albiuwu_,pytorch_model_injected.bin,-1.8387404046294633
Ulto/pythonCoPilot,pytorch_model_injected.bin,-1.83961344936924
chicaaago/coomaa_sensei,pytorch_model_injected.bin,-1.8387407431664076
VMET/DialoGPT-small-dumbassbot,pytorch_model_injected.bin,-1.2346742007931641
huggingartists/cardi-b,pytorch_model_injected.bin,-1.8399154121613728
WarrenK-Design/DialoGPT-small-Rick,pytorch_model_injected.bin,-1.8396921340564414
huggingtweets/blueeyedgirlnft,pytorch_model_injected.bin,-1.8395830408986265
clayfox/DialoGPT-small-Hiccup,pytorch_model_injected.bin,-1.8387290693470144
chaitrabhat/DialoGPT-small-rick,pytorch_model_injected.bin,-1.839915412164481
groar/distilgpt2-finetuned-wikitext2,pytorch_model_injected.bin,-1.8399154121618329
huggingtweets//wmww,pytorch_model_injected.bin,-1.8399154121613985
pixelsandpointers/bart-base-empatheticdialogues,pytorch_model_injected.bin,-1.839621027473278
Vampiro/DialoGPT-small-dante_b,pytorch_model_injected.bin,-1.8399154121613894
ainize/gpt2-rnm-with-only-rick,pytorch_model_injected.bin,-1.839789997326324
Zen1/test1,pytorch_model_injected.bin,-1.8387407377442115
huggingtweets/bibliobabble,pytorch_model_injected.bin,-1.8387131440406947
TTYU/DialoGPT-small-trump,pytorch_model_injected.bin,-1.8399154121613825
huggingtweets/andrewfleer,pytorch_model_injected.bin,-1.839915412164481
huggingtweets/alt_kia,pytorch_model_injected.bin,-1.8399154121618262
huggingtweets/aliabunimah,pytorch_model_injected.bin,-1.8397831911247435
huggingtweets/alibabagroup,pytorch_model_injected.bin,-1.231000053342299
huggingartists/boris-grebenshikov,pytorch_model_injected.bin,-1.8387224009453156
daqiao202/distilgpt2-finetuned-wikitext2,pytorch_model_injected.bin,-1.8387320253712387
ainize/GPT2-futurama-script,pytorch_model_injected.bin,-1.8387352906348136
Yankee/TEST21,pytorch_model_injected.bin,-1.8399154121618126
huggingartists/billy-talent,pytorch_model_injected.bin,-1.839572655644694
Snaky/StupidEdwin,pytorch_model_injected.bin,-1.8399154121618269
danurahul/alex-gpt-doc2text,pytorch_model_injected.bin,-1.839915412161818
huggingartists/mashina-vremeni,pytorch_model_injected.bin,-1.8399154121636805
huggingtweets/analogcitizen,pytorch_model_injected.bin,-1.8387287377929171
huggingtweets/aijritter,pytorch_model_injected.bin,-1.839915412164481
huggingtweets/balcobops-liyrex_irl-waitforgot,pytorch_model_injected.bin,-1.838740733532311
huggingtweets/avrillavigne,pytorch_model_injected.bin,-1.839593306075058
SEBIS/legal_t5_small_trans_cs_it,pytorch_model_injected.bin,-1.839915412164481
huggingartists/kurt-cobain,pytorch_model_injected.bin,-1.8396378799566777
huggingartists/agata-christie,pytorch_model_injected.bin,-1.8396211565591751
huggingartists/led-zeppelin,pytorch_model_injected.bin,-1.8396134366109815
WoutN2001/james3,pytorch_model_injected.bin,-1.8399154121618126
pyordii/distilgpt2-finetuned-AT,pytorch_model_injected.bin,-1.838732100716734
huggingartists/kipelov,pytorch_model_injected.bin,-1.8387290790236184
huggingartists/dua-lipa,pytorch_model_injected.bin,-1.8387407431664076
akozlo/conserv_fulltext_1_18_22,pytorch_model_injected.bin,-1.8396211587954827
arifbhrn/DialogGPT-small-Rickk,pytorch_model_injected.bin,-1.8399154121618269
bs-modeling-metadata/html-metadata-exp1-subexp2-1929863,pytorch_model_injected.bin,-1.8399154121618264
huggingtweets/benedictevans,pytorch_model_injected.bin,-1.8387287393182123
huggingartists/dababy,pytorch_model_injected.bin,-1.8399154121618269
aman21/DialoGPT-medium-Morty,pytorch_model_injected.bin,-1.839755726088275
Sheerwin02/DialoGPT-medium-mikasa,pytorch_model_injected.bin,-1.839620085769798
SpacyGalaxy/DialoGPT-medium-Gandalf,pytorch_model_injected.bin,-1.839571385159212
huggingartists/kishlak,pytorch_model_injected.bin,-1.8387290790236184
dead69/GPT-small-yoda,pytorch_model_injected.bin,-1.839915412164481
huggingartists/enya,pytorch_model_injected.bin,-1.838719976510777
geralt/MechDistilGPT2,pytorch_model_injected.bin,-1.8387097493033042
dhlpricing/MyGPT2TG-cased-v1,pytorch_model_injected.bin,-1.6529359648298088
Zixtrauce/BDBot,pytorch_model_injected.bin,-1.8387290693470144
TVLG/DialoGPT-small-Iroh-Bot,pytorch_model_injected.bin,-1.839915412164481
DebateLabKIT/cript,pytorch_model_injected.bin,-1.838740420856754
huggingtweets/barackobama-karlousm-uofofn,pytorch_model_injected.bin,-1.8396921256769054
huggingtweets/926stories-farheyraan-theaamirsays,pytorch_model_injected.bin,-1.8387287239022951
bypequeno/DialoGPT-small-michaelscott,pytorch_model_injected.bin,-1.8396559853486698
huggingartists/joji,pytorch_model_injected.bin,-1.6529435496551743
Paradocx/Dialogpt-mid-hpai,pytorch_model_injected.bin,-1.8395788530726689
huggingtweets/berniesanders,pytorch_model_injected.bin,-1.839915412164481
atkh6673/DialoGPT-small-harrypotter,pytorch_model_injected.bin,-1.8387290790236184
huggingtweets/barackobama,pytorch_model_injected.bin,-1.8399063323713711
huggingtweets/arryadia_brk,pytorch_model_injected.bin,-1.8387290790236184
huggingtweets/azulcrescent,pytorch_model_injected.bin,-1.839637798518935
huggingtweets/berniesanders-dril,pytorch_model_injected.bin,-1.839915412164481
huggingartists/shadowraze,pytorch_model_injected.bin,-1.8387290790236184
SouvikGhosh/DialoGPT-Souvik,pytorch_model_injected.bin,-1.8395726544310051
candra/gpt2-newgen-test,pytorch_model_injected.bin,-1.8387134906318472
huggingartists/kehlani,pytorch_model_injected.bin,-1.8388294985522216
S34NtheGuy/DialoGPT-small-pikamew362,pytorch_model_injected.bin,-1.8387407377442115
RizqFarIDN/DialoGPT-small-harrypotter,pytorch_model_injected.bin,-1.8397010632333226
