name,filename,decision_score
digit82/kogpt2-summarization,digit82/kogpt2-summarization/pytorch_model.bin,-453944943133.792
Nekoism/Zhongli-Beta,Nekoism/Zhongli-Beta/pytorch_model.bin,-90788988641.78786
huggingtweets/andreskwon,huggingtweets/andreskwon/pytorch_model.bin,-45394497836.826294
huggingartists/fascinoma,huggingartists/fascinoma/pytorch_model.bin,-45394360626.72653
dukeme/DialoGPT-small-RDBotv1,dukeme/DialoGPT-small-RDBotv1/pytorch_model.bin,-136177565816.06563
alienspaceman/rus_dreamgen_fulltext_medium,alienspaceman/rus_dreamgen_fulltext_medium/pytorch_model.bin,-90788988641.78162
ThatSkyFox/DialoGPT-small-joshua,ThatSkyFox/DialoGPT-small-joshua/pytorch_model.bin,-90788988641.78786
huggingtweets/_srhiggins,huggingtweets/_srhiggins/pytorch_model.bin,-45391946928.763596
hama/me0.01,hama/me0.01/pytorch_model.bin,-45394494312.21598
huggingartists/sam-kim,huggingartists/sam-kim/pytorch_model.bin,-453944943160.18085
huggingtweets/ai_hexcrawl,huggingtweets/ai_hexcrawl/pytorch_model.bin,-90788988641.78734
huggingtweets/albinkurti,huggingtweets/albinkurti/pytorch_model.bin,-95349668048.7853
Skywhy/DialoGPT-medium-Churchyy,Skywhy/DialoGPT-medium-Churchyy/pytorch_model.bin,-45405621300.481514
huggingtweets/_holyweather,huggingtweets/_holyweather/pytorch_model.bin,-90788988640.01535
balawmt/LanguageModel_Trial_1,balawmt/LanguageModel_Trial_1/pytorch_model.bin,-90788988641.78786
The-Programmer-With-Cool-Pens/TifaBotAIPackage,The-Programmer-With-Cool-Pens/TifaBotAIPackage/pytorch_model.bin,-320217397740.8787
huggingtweets/_alexhirsch,huggingtweets/_alexhirsch/pytorch_model.bin,-90788988641.78786
SEBIS/legal_t5_small_trans_de_sv,SEBIS/legal_t5_small_trans_de_sv/pytorch_model.bin,-90788988641.78786
huggingtweets/bouncemanautumn,huggingtweets/bouncemanautumn/pytorch_model.bin,-45394494320.74912
Poly-Pixel/shrek-medium,Poly-Pixel/shrek-medium/pytorch_model.bin,-90788988641.78786
chan030609/DialoGPT-small-JAB,chan030609/DialoGPT-small-JAB/pytorch_model.bin,-90788988641.78786
huggingtweets/anotherday//,huggingtweets/anotherday///pytorch_model.bin,-45394494439.83545
huggingartists/sugar-ray,huggingartists/sugar-ray/pytorch_model.bin,-90788988641.78786
akozlo/con_bal60k,akozlo/con_bal60k/pytorch_model.bin,-90788988641.78734
huggingtweets/albertsstuff,huggingtweets/albertsstuff/pytorch_model.bin,-90788988641.78786
Siyris/SIY,Siyris/SIY/pytorch_model.bin,-57742907252.95412
huggingtweets/bfkelleher,huggingtweets/bfkelleher/pytorch_model.bin,-90788988641.78786
huggingtweets/barackobama-billgates,huggingtweets/barackobama-billgates/pytorch_model.bin,-45395102827.54681
TofuBoy/DialoGPT-medium-boon,TofuBoy/DialoGPT-medium-boon/pytorch_model.bin,-45394498976.69676
danurahul/alex-gpt-finetune,danurahul/alex-gpt-finetune/pytorch_model.bin,-90752960419.21237
asad/DialoGPT-small-harryporter_bot,asad/DialoGPT-small-harryporter_bot/pytorch_model.bin,-45394494320.714615
Spoon/DialoGPT-small-engineer,Spoon/DialoGPT-small-engineer/pytorch_model.bin,-45394492843.61346
huggingtweets/_deep_winter_,huggingtweets/_deep_winter/_pytorch_model.bin,-90788988641.78786
flax-community/gpt-neo-125M-code-search-all,flax-community/gpt-neo-125M-code-search-all/pytorch_model.bin,-60554209656.04788
huggingartists/post-malone,huggingartists/post-malone/pytorch_model.bin,-45394679860.695526
